X,Y,OBJECTID,Neighborho,Address,Date_Inven,SPECIES,MATURE_SIZ,FUNCTIONAL,Condition,DIAMETER,Site_Type,Site_Size,Site_Width,Wires,SITE_IMPRO,DN_AF1,lat,lon
-13645531.112700000405312,5700707.981900000944734,"21790",SOUTH TABOR,2945 SE 81ST AVE,2014/09/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,9.000000000000000,NCNS,Large,,None,Unimproved,31.779367446899418,45.5007886100,-122.5798910000
-13656362.129999998956919,5706633.423399999737740,"22465",ELIOT,,2014/10/08 14:35:31.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,5.000000000000000,curbtight,Large,,None,Improved,31.841722488403320,45.5380845300,-122.6771880000
-13656334.879499999806285,5706628.752199999988079,"22752",ELIOT,SEC/ LEWIS & N LORING ST,2014/10/08 14:35:31.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,3.500000000000000,curbtight,Large,,None,Improved,31.832063674926754,45.5380551300,-122.6769430000
-13656316.450799999758601,5706613.301400000229478,"22755",ELIOT,SEC/ LEWIS & N LORING ST,2014/10/08 14:35:31.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,5.700000000000000,curbtight,Large,,None,Improved,31.851530075073246,45.5379579200,-122.6767770000
-13656399.734500000253320,5706627.199699999764562,"22759",ELIOT,,2014/10/08 14:36:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,curbtight,Large,,None,Improved,32.006771087646484,45.5380453700,-122.6775260000
-13652313.560799999162555,5705571.621899999678135,"23571",SULLIVAN'S GULCH,2506 WI/ NE MULTNOMAH ST,2014/08/23 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,0.000000000000000,strip,Large,9.300000000000001,None,Improved,31.152311325073246,45.5314031500,-122.6408190000
-13655573.204399999231100,5711289.542200000956655,"24015",PIEDMONT,6126 N HAIGHT AVE,2013/07/13 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,29.699999999999999,strip,Large,8.500000000000000,None,Improved,31.068809509277344,45.5673737300,-122.6701010000
-13655420.257500000298023,5711219.631699999794364,"24050",PIEDMONT,6026 N VANCOUVER AVE,2013/07/13 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,1.600000000000000,strip,Large,10.500000000000000,None,Improved,31.091428756713867,45.5669340700,-122.6687270000
-13656222.802699999883771,5712208.089399999938905,"24253",PIEDMONT,6937 N MISSISSIPPI AVE,2013/07/13 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.400000000000000,strip,Large,8.500000000000000,None,Improved,32.014633178710938,45.5731500200,-122.6759360000
-13656084.789599999785423,5711977.422500000335276,"24396",PIEDMONT,6730-6732 N ALBINA AVE,2013/07/13 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,23.000000000000000,strip,Large,8.000000000000000,None,Improved,31.748109817504883,45.5716995300,-122.6746960000
-13656178.119500000029802,5713197.142799999564886,"25097",PIEDMONT,855 N FARRAGUT ST,2013/08/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,0.000000000000000,strip,Small,3.000000000000000,None,Improved,31.537527084350582,45.5793690300,-122.6755350000
-13654973.531400000676513,5713072.441899999976158,"26095",PIEDMONT,7630 NE RODNEY AVE,2013/10/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.600000000000000,NCNS,Large,,None,Unimproved,31.885894775390625,45.5785849700,-122.6647140000
-13654983.001499999314547,5711597.293800001032650,"27054",PIEDMONT,6409 NE RODNEY AVE,2013/07/20 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.000000000000000,strip,Large,10.500000000000000,None,Improved,31.395959854125977,45.5693090900,-122.6647990000
-13661415.617599999532104,5691805.466499999165535,"27499",WEST PORTLAND PARK,11134 SW 45TH AVE,2014/07/21 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,25.899999999999999,NCNS,Large,,None,Unimproved,30.418956756591797,45.4447079100,-122.7225840000
-13654307.154400002211332,5706657.151999999769032,"27619",ELIOT,637 NE TILLAMOOK ST,2014/05/28 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,31.600000000000001,strip,Large,12.000000000000000,None,Improved,31.147527694702148,45.5382338300,-122.6587280000
-13654307.183399999514222,5706647.503499999642372,"27620",ELIOT,637 NE TILLAMOOK ST,2014/05/28 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,8.100000000000000,strip,Large,12.000000000000000,None,Improved,31.149898529052734,45.5381731200,-122.6587280000
-13654306.858100000768900,5706630.286299999803305,"27621",ELIOT,637 NE TILLAMOOK ST,2014/05/28 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,6.800000000000000,strip,Large,12.000000000000000,None,Improved,31.120166778564453,45.5380647900,-122.6587250000
-13660939.741699999198318,5692995.890000000596046,"28086",WEST PORTLAND PARK,10031 SW 40TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.000000000000000,NCNS,Medium,,High voltage,Unimproved,31.415168762207031,45.4522101300,-122.7183090000
-13660945.106799999251962,5692996.209400000981987,"28087",WEST PORTLAND PARK,10031 SW 40TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.000000000000000,NCNS,Medium,,High voltage,Unimproved,31.419948577880859,45.4522121400,-122.7183570000
-13660950.226299999281764,5692996.068400000222027,"28088",WEST PORTLAND PARK,10031 SW 40TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.000000000000000,NCNS,Medium,,High voltage,Unimproved,31.409749984741211,45.4522112500,-122.7184030000
-13660955.358599999919534,5692996.394199999980628,"28089",WEST PORTLAND PARK,10031 SW 40TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,7.000000000000000,NCNS,Medium,,High voltage,Unimproved,31.409173965454102,45.4522133000,-122.7184490000
-13660382.079399999231100,5692956.425099999643862,"28103",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.945219039916992,45.4519614300,-122.7133000000
-13660378.594699999317527,5692956.023000000044703,"28104",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.940710067749023,45.4519588900,-122.7132680000
-13660374.373099999502301,5692955.890100000426173,"28105",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.931173324584961,45.4519580600,-122.7132300000
-13660369.910399999469519,5692956.012799999676645,"28106",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.875133514404297,45.4519588300,-122.7131900000
-13660365.440899999812245,5692955.886800000444055,"28107",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.856628417968754,45.4519580400,-122.7131500000
-13660361.225999997928739,5692956.002600000239909,"28108",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.822710037231445,45.4519587700,-122.7131120000
-13660357.245600000023842,5692955.614199999719858,"28109",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.835536956787109,45.4519563200,-122.7130770000
-13660352.534900000318885,5692955.743700001388788,"28110",WEST PORTLAND PARK,10045 SW 35TH AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.500000000000000,CNS,Large,,None,Unimproved,30.847805023193359,45.4519571300,-122.7130340000
-13660622.530899999663234,5693227.915699999779463,"28115",WEST PORTLAND PARK,3702 SW EVELYN ST,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,8.000000000000000,NCNS,Large,,None,Unimproved,31.187160491943359,45.4536722700,-122.7154600000
-13660622.626700000837445,5693231.419800000265241,"28116",WEST PORTLAND PARK,3702 SW EVELYN ST,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,20.000000000000000,NCNS,Large,,None,Unimproved,31.172502517700195,45.4536943500,-122.7154600000
-13661715.070100000128150,5692128.817099999636412,"28155",WEST PORTLAND PARK,10910 SW CAPITOL HWY,2014/07/09 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.000000000000000,CNS,Large,,None,Unimproved,30.599660873413082,45.4467458100,-122.7252740000
-13661478.645400000736117,5691169.985500000417233,"28206",WEST PORTLAND PARK,11715 SW 45TH AVE,2014/07/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,CNS,Large,,None,Unimproved,29.605100631713867,45.4407026200,-122.7231500000
-13661257.622999999672174,5691423.429700001142919,"28231",WEST PORTLAND PARK,11509 SW 43RD AVE,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.199999999999999,CNS,Large,,None,Unimproved,29.713092803955082,45.4423000500,-122.7211650000
-13661037.730299999937415,5691293.637400000356138,"28242",WEST PORTLAND PARK,4106 SW VACUNA ST,2014/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.000000000000000,CNS,Medium,,High voltage,Unimproved,29.574138641357418,45.4414819900,-122.7191890000
-13653078.334300000220537,5710410.416199999861419,"28392",VERNON,5316 NE 17TH AVE,2015/05/18 17:55:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,54.299999999999997,strip,Medium,4.700000000000000,None,Improved,31.589073181152344,45.5618447800,-122.6476890000
-13653078.371600002050400,5710417.955400000326335,"28395",VERNON,5316 NE 17TH AVE,2015/05/18 18:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,40.299999999999997,strip,Small,3.300000000000000,None,Improved,31.579687118530273,45.5618921900,-122.6476890000
-13653311.424900000914931,5710150.004800000227988,"29003",VERNON,5135 NE 15TH AVE,2015/05/20 21:06:58.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,8.199999999999999,strip,Small,2.500000000000000,High voltage,Improved,31.611541748046875,45.5602069100,-122.6497830000
-13653014.032899999991059,5710682.482599999755621,"29254",VERNON,5615 NE 18TH AVE,2015/05/22 17:40:51.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,0.000000000000000,strip,Medium,5.500000000000000,None,Improved,31.440904617309570,45.5635559000,-122.6471110000
-13638844.388699999079108,5699944.495500000193715,"30041",POWELLHURST-GILBERT,13920 SE RHONE ST,2015/06/10 15:05:25.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.600000000000000,NCNS,Large,,None,Unimproved,31.509532928466797,45.4959812700,-122.5198230000
-13638846.641200000420213,5699944.380099999718368,"30042",POWELLHURST-GILBERT,13920 SE RHONE ST,2015/06/10 15:05:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.500000000000000,NCNS,Large,,None,Unimproved,31.502862930297852,45.4959805500,-122.5198430000
-13638848.582000000402331,5699944.604100000113249,"30043",POWELLHURST-GILBERT,13920 SE RHONE ST,2015/06/10 15:05:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,5.400000000000000,NCNS,Large,,None,Unimproved,31.489200592041016,45.4959819600,-122.5198610000
-13638854.107899999246001,5699944.824999999254942,"30044",POWELLHURST-GILBERT,13920 SE RHONE ST,2015/06/10 15:05:25.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.800000000000001,NCNS,Large,,None,Unimproved,31.494691848754883,45.4959833500,-122.5199110000
-13638851.852700000628829,5699944.910199999809265,"30070",POWELLHURST-GILBERT,13920 SE RHONE ST,2015/06/10 15:05:25.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.800000000000001,NCNS,Large,,None,Unimproved,31.490083694458008,45.4959838800,-122.5198900000
-13638856.474600000306964,5699944.509499999694526,"30071",POWELLHURST-GILBERT,13920 SE RHONE ST,2015/06/10 15:05:25.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.399999999999999,NCNS,Large,,None,Unimproved,31.486150741577148,45.4959813600,-122.5199320000
-13648366.657999999821186,5704918.266800000332296,"30132",NORTH TABOR,5634 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,18.000000000000000,strip,Large,16.500000000000000,None,Improved,31.864740371704102,45.5272915300,-122.6053630000
-13648355.607400000095367,5704918.519100000150502,"30133",NORTH TABOR,5644 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.500000000000000,strip,Large,16.000000000000000,None,Improved,31.844089508056641,45.5272931200,-122.6052640000
-13648360.235399998724461,5704918.089900000020862,"30134",NORTH TABOR,5634 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.199999999999999,strip,Large,16.000000000000000,None,Improved,31.852972030639648,45.5272904100,-122.6053060000
-13648347.695000000298023,5704918.724399998784065,"30135",NORTH TABOR,5644 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,13.400000000000000,strip,Large,16.000000000000000,None,Improved,31.828390121459961,45.5272944100,-122.6051930000
-13648351.613900000229478,5704919.004300000146031,"30136",NORTH TABOR,5644 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,21.000000000000000,strip,Large,17.000000000000000,None,Improved,31.828330993652344,45.5272961700,-122.6052280000
-13648343.141599999740720,5704918.668399999849498,"30137",NORTH TABOR,5644 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.300000000000001,strip,Large,17.500000000000000,None,Improved,31.833629608154297,45.5272940600,-122.6051520000
-13648338.595399999991059,5704918.862300000153482,"30138",NORTH TABOR,5644 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,12.699999999999999,strip,Large,17.500000000000000,None,Improved,31.837600708007812,45.5272952800,-122.6051110000
-13648335.031099999323487,5704918.601099999621511,"30139",NORTH TABOR,535 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.100000000000000,strip,Large,18.000000000000000,None,Improved,31.836324691772461,45.5272936300,-122.6050790000
-13648331.709400000050664,5704919.254200000315905,"30140",NORTH TABOR,535 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,strip,Large,18.500000000000000,None,Improved,31.843242645263672,45.5272977400,-122.6050490000
-13648324.375399999320507,5704919.720800000242889,"30141",NORTH TABOR,535 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.000000000000000,strip,Large,20.000000000000000,None,Improved,31.845806121826172,45.5273006800,-122.6049830000
-13648319.523499999195337,5704919.925999999977648,"30142",NORTH TABOR,535 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,17.000000000000000,strip,Large,21.000000000000000,None,Improved,31.836902618408203,45.5273019700,-122.6049400000
-13648306.236600000411272,5704921.195000000298023,"30143",NORTH TABOR,535 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,17.000000000000000,strip,Large,23.000000000000000,None,Improved,31.845478057861328,45.5273099600,-122.6048200000
-13648301.699100000783801,5704921.648699999786913,"30144",NORTH TABOR,534 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,19.000000000000000,strip,Large,23.500000000000000,None,Improved,31.844278335571289,45.5273128100,-122.6047800000
-13648298.228099999949336,5704921.760700000450015,"30145",NORTH TABOR,534 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.000000000000000,strip,Large,24.000000000000000,None,Improved,31.844869613647461,45.5273135200,-122.6047490000
-13648289.531899999827147,5704921.536700000055134,"30146",NORTH TABOR,534 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.000000000000000,strip,Large,26.000000000000000,None,Improved,31.871915817260746,45.5273121100,-122.6046700000
-13648282.962999999523163,5704921.070199999958277,"30147",NORTH TABOR,534 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,strip,Large,26.500000000000000,None,Improved,31.876729965209961,45.5273091700,-122.6046110000
-13648276.804800000041723,5704921.107499999925494,"30148",NORTH TABOR,534 NE 57TH AVE,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,19.000000000000000,strip,Large,26.000000000000000,None,Improved,31.865653991699219,45.5273094100,-122.6045560000
-13648260.878499999642372,5704920.361100000329316,"30149",NORTH TABOR,5714 NE HOYT ST,2015/06/20 17:51:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,18.000000000000000,strip,Large,20.000000000000000,None,Improved,31.843837738037109,45.5273047100,-122.6044130000
